Subj_ID,Sess_ID,Trial_ID,SessionName,Run_idx,Rew_Money,Rew_Mag,MaxEffort,MinEffort,Time_Abs,Force_Abs,Time_trial,Force_rel,Time_trialAB,Force_relAB,AUC,AUC_normed,Points_won,Invalid_effort,Rel_Dev1,Rel_Dev2,Rel_Int,Force_rel_RAW,STD,Work,Seg,V_line,Com10D1F,T_Lat,S_Length,S_AUC,S_Slope,S_InvSlope
1,1,11,000001,2,0,10,14016,41120,518823.266392569,30971.07,1.65774326849671,37.2987050874781,7463.67510330578,0.375059050417376,518823.441253784,29735.1284916201,42,0,-0.158205430932704,1.37667655053519e-16,681.329028143972,37.4443993506493,5.35224237471629,0.79,1.79,0,4.36870941558442,NaN,2.20595881399815,97.8654182051454,15.6504742126192,108.164389174169
1,1,12,000001,2,1,10,14016,41120,518842.473783137,22796.0552763819,1.65479233718375,67.3848456062951,13414.9461334121,0.677522531990508,518842.640341923,20639.1452513966,76,0,0.148321299531898,6.47165180183508e-17,772.663697788514,67.6060534371978,5.35224237471629,0.879396984924623,1.87939698492462,0,7.43510572342231,NaN,2.59394146832544,195.911556880897,24.6763184168927,124.222016870942
1,1,13,000001,2,0,10,14016,41120,518860.506017883,29522.3015075377,1.6559509833957,42.4810405419946,8487.92060212513,0.428682858693189,518860.67259844,28212.0558659218,48,0,-0.132895884380581,-3.41435422648541e-16,827.659876618969,42.789619585531,5.35224237471629,0.834170854271357,1.83417085427136,0,4.59799736581372,NaN,2.37953160499485,117.131156281003,16.6565707823201,126.407362039167
1,1,14,000001,2,0,1,14016,41120,518874.863689162,30562.375,1.65768136149272,39.3174060274546,7766.08249704841,0.390255401861729,518875.038547286,29180.8826815642,4.4,0,-0.00826446280991735,4.44089209850063e-17,877.992904647104,38.9522764167651,5.35224237471629,0.8,1.8,0,4.89975649350649,NaN,2.24555348001886,104.491468338445,16.0828104417603,99.1268622802899
1,1,15,000001,2,0,10,14016,41120,518893.221019795,30206.3819095477,1.65515049498899,40.4047205713406,7988.85588842974,0.403477570122714,518893.387598341,28893.5754189944,45,0,-0.0106791335662967,6.69481220879491e-17,928.378749458107,40.2657101920464,5.35224237471629,0.804020100502513,1.80402010050251,0,4.62030118123083,NaN,2.25183888997394,107.410907769788,15.5199959330849,100.532017824727
1,1,16,000001,2,1,10,14016,41120,518906.253741304,21884.9648241206,1.65083520403208,71.0049475306647,14082.5782172373,0.711241324102894,518906.428596941,19469.8202247191,80,0,0.168492996268236,-9.14957668535305e-17,1031.48857014698,70.9675146689765,5.35224237471629,0.904522613065327,1.90452261306533,0,7.79943845555997,NaN,2.72433660602333,212.329254591953,25.6907971735025,85.9510525467076
1,1,17,000001,2,1,10,14016,41120,518931.418992018,20810.6984924623,1.65189291810179,74.2366368851828,14864.6952479339,0.750742184239085,518931.593870917,18422.2078651685,84,0,0.04151142370649,3.12424569743763e-17,1130.42192855338,74.9310120555552,5.35224237471629,0.884422110552764,1.88442211055276,0,7.95890239271921,0.0203162999823689,2.61988629851181,217.003972583674,28.1485714267958,120.506700571448
1,1,18,000001,2,1,1,14016,41120,518948.109910909,22293.41,1.65631420901773,68.9185538086902,13847.0705430933,0.695832690607702,518948.28475758,20068.8547486034,7.80000000000001,0,-0.0117879279811099,0.00118063754427403,1217.58268271118,69.4605593270366,5.35224237471629,0.87,1.87,0,7.72732806965761,NaN,2.55952287800552,199.193035219544,27.2692023525782,119.733659370331
1,1,19,000001,2,1,1,14016,41120,518963.367393574,23671.0804020101,1.65126867439766,63.9740963298984,12768.7094155844,0.644884313918404,518963.542280362,21583.2584269663,7.19999999999999,0,-0.0249179783213589,-0.00118657039625519,1288.82417767056,64.3776549512616,5.35224237471629,0.824120603015075,1.82412060301508,0,7.36507952988081,NaN,2.33458724978407,174.269196868349,25.9753459080143,125.757893346325
1,1,20,000001,2,1,1,14016,41120,518978.43325138,23694.3266331658,1.65130908042865,64.1687869595124,12752.5900236128,0.644070203212766,518978.60812482,21555.0786516854,7.19999999999999,0,0,-8.0337746505539e-17,1364.46377654542,64.2918881598073,5.35224237471629,0.824120603015075,1.82412060301508,0,7.53538946206831,NaN,2.3348142020182,174.787183812148,25.9736292059132,137.907978990435
1,1,21,000001,2,0,10,14016,41120,518993.832317774,27737.3618090452,1.65276907387847,50.2487631362484,9798.33234946872,0.494865270175187,518993.998924549,26040.7262569832,56,0,-0.122216750814284,8.92641627839322e-18,1432.79050482923,49.3751409052346,5.35224237471629,0.864321608040201,1.8643216080402,0,5.67966752297497,NaN,2.52093529295417,143.583770083536,18.5837023741364,140.008803349763
1,1,22,000001,2,1,1,14016,41120,519007.581621641,22572.5427135678,1.65620454118602,68.1084911939608,13570.9028187721,0.685399132261218,519007.748212531,20427.6424581006,7.69999999999999,0,0.174407308087071,-4.46320813919661e-17,1518.32174385947,68.4307013224327,5.35224237471629,0.849246231155779,1.84924623115578,0,8.57805111745267,NaN,2.4486479160865,191.158371567508,29.1235631315052,123.218093582708
1,1,23,000001,2,0,1,14016,41120,519030.213792682,31264.7085427136,1.65503288242859,36.7756232655282,7211.82113341205,0.364233390576366,519030.380360925,30077.4134078212,4.1,0,-0.226616405522299,-6.24849139487525e-17,1551.34587063741,36.3610222007321,5.35224237471629,0.78391959798995,1.78391959798995,0,4.36370533304065,NaN,2.17301832210657,95.2732799108038,15.450682181381,109.443177447828
1,1,24,000001,2,0,1,14016,41120,519044.013088272,29612.8994974874,1.65099677183793,42.7303766661804,8424.2436540732,0.425466851215818,519044.187976017,28113.0674157303,4.80000000000001,0,0.0118657039625519,-2.67792488351797e-17,1608.68185032186,42.4553589968734,5.35224237471629,0.85427135678392,1.85427135678392,0,4.94336351177374,NaN,2.47128549396603,120.674002691916,16.1504598072845,125.19237892064
1,1,25,000001,2,1,1,14016,41120,519068.22017707,24451.37,1.65547267047659,62.0607960626371,12264.0532762692,0.616284084234632,519068.395021935,22299.7932960894,7,0,0.121605667060213,8.88178419700125e-18,1691.4514735435,61.4987824675325,5.35224237471629,0.825,1.825,0,7.2392266824085,NaN,2.35014344499941,170.104260637192,23.4127686371575,66.9338555247733
1,1,26,000001,2,0,10,14016,41120,519080.99444015,31646.175879397,1.65294524975151,36.7044553055661,6935.53903482881,0.350279749233778,519081.169311811,30186.2078651685,40,0,-0.131709313984326,1.62907097080676e-16,1749.63938394453,34.953601389474,5.35224237471629,0.78894472361809,1.78894472361809,0,5.16983159599651,NaN,2.19136797136454,95.7075645203386,15.5859616292204,117.77109765022
1,1,27,000001,2,0,1,14016,41120,519096.827051353,30814.1507537688,1.65090905274814,38.4255107657369,7541.68203955136,0.380893032300573,519097.001919035,29480.2471910112,4.3,0,0.0118657039625518,4.01688732527695e-17,1792.95096870544,38.0233517053983,5.35224237471629,0.773869346733668,1.77386934673367,0,4.91813035069088,NaN,2.1347602246304,98.2575402245883,16.3036086316005,114.602136529672
1,1,28,000001,2,1,10,14016,41120,519114.82596909,21939.9949748744,1.65136528995044,71.3555850537856,14041.5898022432,0.709171202133496,519115.0008493,19440.0168539326,80,0,0.174425848249512,4.46320813919661e-17,1889.99478029847,70.7644813500798,5.35224237471629,0.879396984924623,1.87939698492462,0,8.36281837166944,NaN,2.59356674926687,207.465180546719,26.8274949457082,127.36481749293
1,1,29,000001,2,1,10,14016,41120,519129.225244041,27187.7587939698,1.6544603412259,53.7846926346976,10185.5759297521,0.514423026755154,519129.391805406,25271.374301676,59,0,0.0533771276690418,6.24849139487525e-17,1949.70638079168,51.4028970116224,5.35224237471629,0.688442211055276,1.68844221105528,0,9.53045926207187,NaN,1.87163065022516,122.232167171107,30.0930816736212,82.2582375467682
1,1,30,000001,2,1,1,14016,41120,519147.799235021,25321.41,1.65519142098754,59.9342298764804,11624.8948494687,0.584165570325061,519147.97405602,23113.6424581006,6.69999999999999,0,-0.110961481700118,-0.00118063754427398,2004.11114403653,58.2887765643448,5.35224237471629,0.845,1.845,0,7.36950265643447,NaN,2.43986176603736,168.267424760309,23.2447035047623,145.899271240935
1,1,31,000001,2,1,1,14016,41120,519168.606460518,27512.5376884422,1.65294951806313,51.9895856881685,9960.8083677686,0.503071129685282,519168.781323944,25603.9606741573,5.69999999999999,0,-0.0379702526801659,-5.80217058095559e-17,2072.69219881122,50.2046277728667,5.35224237471629,0.798994974874372,1.79899497487437,0,6.69275761926516,NaN,2.2307418738524,137.284958963657,21.1213275784007,142.022894301026
1,1,32,000001,2,1,1,14016,41120,519186.622236648,28043.0201005025,1.65232734775888,48.621073637565,9569.06914108619,0.483286320256878,519186.797102663,26378.9494382022,5.5,0,-0.00593285198127604,0.00237314079251021,2130.61579210795,48.2474169845687,5.35224237471629,0.78894472361809,1.78894472361809,0,6.13792471804121,NaN,2.19152632262879,126.756199607728,20.6141934977981,93.0800394501644
1,1,33,000001,2,1,10,14016,41120,519202.529788991,20470.485,1.6555396910102,76.0774928316524,15194.2185655254,0.763528571131929,519202.704633609,17921.1396648045,86,0,0.109799291617474,-0.00118063754427387,2233.69740289347,76.1862271251476,5.35224237471629,0.91,1.91,0,8.10990997638725,NaN,2.76851689204224,230.045433618746,27.1812156719842,99.0602839159086
1,1,34,000001,2,0,1,14016,41120,519218.670488666,31549.5075376884,1.65363656585783,35.838520431192,7003.1951003542,0.353696722240111,519218.845390847,30297.6629213483,4,0,-0.195784115382105,0.00118657039625537,2281.01406632409,35.3102584943608,5.35224237471629,0,1,0,4.49932662130013,NaN,3.28321250004228,118.456114999502,15.5296723958505,0
1,1,35,000001,2,0,10,14016,41120,519231.303051255,30930.0653266332,1.66327025529948,37.7673975322924,7457.16499409681,0.376624494651354,519231.461392328,29782.3222222222,42,0,1.78528325567864e-17,-0.00118657039625525,2322.34750880006,37.5956857783605,5.35224237471629,0.809045226130653,1.80904522613065,0,4.58320231618541,NaN,2.27539570248468,100.990723240343,15.5230062387862,94.0066731884021
1,1,36,000001,2,1,10,14016,41120,519247.802234396,23369.3668341709,1.65661429595372,65.2822864701123,12991.768742621,0.656149936496011,519247.968818277,21324.2681564246,73,0,0.16493328507947,5.35584976703593e-17,2404.28326675243,65.490824844411,5.35224237471629,0.85427135678392,1.85427135678392,0,7.51034170260986,NaN,2.47173278796575,184.331629892203,25.4201358611978,113.199548537837
1,1,37,000001,2,0,10,14016,41120,519273.759311662,28648.17,1.65514886149234,46.517678379903,9175.73789846518,0.461092356706793,519273.934132503,27049.2569832402,52,0,-0.126328217237308,9.32587340685131e-17,2463.14187724858,46.0147210743802,5.35224237471629,0.81,1.81,0,5.22443181818182,NaN,2.28589001900225,125.173512462747,17.7170775840768,125.923873855199
1,1,38,000001,2,0,1,14016,41120,519290.450062182,31036.7236180905,1.65488388140665,36.9981027793995,7378.14344746163,0.372633507447557,519290.616635324,29888.5363128492,4.2,0,-0.0391568230764211,0.00118657039625516,2507.95195819235,37.20217083054,5.35224237471629,0.778894472361809,1.77889447236181,0,4.36898927933647,NaN,2.15413239997099,95.2549704966539,15.4245510031303,91.3972986821259
1,1,39,000001,2,1,10,14016,41120,519308.582410963,21959.2361809045,1.65544416280826,70.3778326119854,14027.4535123967,0.708457248100843,519308.748980129,19753.6759776536,79,0,0.16256014428696,-0.0011865703962552,2604.29769453437,70.6934910680913,5.35224237471629,0.914572864321608,1.91457286432161,0,7.45588924551921,NaN,2.78026324624533,212.830116762413,25.3042198949534,130.768246939751
1,1,40,000001,2,1,10,14016,41120,519323.714932951,22270.2010050251,1.65276725073907,69.7376248557651,13800.5626475797,0.696998113514126,519323.889804027,19868.0224719101,79,0,0.00355971118876554,-6.24849139487525e-17,2707.01125574629,69.5461887358872,5.35224237471629,0.909547738693467,1.90954773869347,0,7.65261890918583,NaN,2.75236591155905,209.688984100586,25.4529571166917,81.480853245258
1,1,41,000001,2,0,10,14016,41120,519340.114008814,30274.1055276382,1.65563231356847,40.7519514000588,7939.61038961039,0.400990423717696,519340.280597824,28882.7206703911,45,0,-0.155440721909429,4.46320813919661e-17,2765.25321831836,40.0158444228225,5.35224237471629,0.849246231155779,1.84924623115578,0,4.87991907589898,NaN,2.4481040979876,114.396957191781,16.0785264011271,96.803122082085
1,1,42,000001,2,1,10,14016,41120,519357.079851833,22869.5125628141,1.65561573267078,67.4592767270987,13359.5963695395,0.674727089370684,519357.246405666,20708.2290502793,76,0,0.156627292305684,-7.14113302271457e-17,2855.00831699817,67.3350333426281,5.35224237471629,0.874371859296482,1.87437185929648,0,7.69264711989701,NaN,2.56916396082151,194.997280085779,25.5207892749497,87.6681263699611
1,1,43,000001,2,0,10,14016,41120,519372.512340821,28850.8442211055,1.65114052061532,45.3854536947406,8981.38651121605,0.453605379354346,519372.687200084,27312.3988764045,51,0,-0.140015306758112,6.583232005315e-17,2915.86144881872,45.2669560909625,5.35224237471629,0.85929648241206,1.85929648241206,0,4.91425545674061,NaN,2.49532156584208,128.934881963783,17.0809462224473,113.688957344841
1,1,44,000001,2,0,1,14016,41120,519387.244875389,30998.7386934673,1.65692558893015,37.8471641475498,7410.05386658795,0.37424514477717,519387.411463386,29738.5977653631,4.2,0,-0.0498359566427177,-3.57056651135729e-17,2969.54655013074,37.3423159184352,5.35224237471629,0.85929648241206,1.85929648241206,0,4.27888408987084,NaN,2.49453952160036,107.510312168875,14.0804595337577,109.576471625293
1,1,45,000001,2,0,1,14016,41120,519400.894153068,29914.7286432161,1.65238256781332,41.738915277557,8202.16573199527,0.414250794545216,519401.06902567,28463.808988764,4.7,0,0.0367836822839108,2.67792488351797e-17,3027.19017168097,41.3417626799879,5.35224237471629,0.85427135678392,1.85427135678392,0,4.97065463088761,NaN,2.47183794525233,117.888426921843,16.2840726732892,107.197595371159
1,1,46,000001,2,1,1,14016,41120,519414.593507544,24332.864321608,1.65130324419863,62.2144699721721,12286.9594893743,0.620553509564356,519414.768382484,22238.6292134831,7,0,0.132895884380581,0.00118657039625518,3104.51759857709,61.9360082585299,5.35224237471629,0.819095477386935,1.81909547738693,0,7.28533829121997,NaN,2.31353916981007,168.468515211708,24.3139884177544,133.284702200024
1,1,47,000001,2,0,1,14016,41120,519429.317790163,31298.94,1.65570246251882,36.1040832861065,7222.44687131051,0.362937028709071,519429.492633011,30116.5977653631,4.1,0,-0.15112160566706,-4.88498130835069e-17,3147.60509999569,36.234725501771,5.35224237471629,0.785,1.785,0,4.1747712514758,NaN,2.18638259849598,94.1228906134945,15.0410341222782,89.2657321796713
1,1,48,000001,2,1,10,14016,41120,519443.008542413,24615.7738693467,1.65117731306031,61.4292252714801,12083.2607733176,0.6102656956221,519443.183409941,22517.0449438202,69,0,0.117470469229263,-0.00237314079251032,3228.02037423922,60.8922156532367,5.35224237471629,0.844221105527638,1.84422110552764,0,6.78610733715804,NaN,2.42477037690828,171.477575980552,22.3223104439215,88.5679001992304
1,1,49,000001,2,0,1,14016,41120,519457.157863202,29662.2613065327,1.65479130201988,42.3187815108444,8386.6993801653,0.423570675765923,519457.332758847,28236.4438202247,4.80000000000001,0,-0.0984853428891802,0.00118657039625501,3289.91388581741,42.2732389812107,5.35224237471629,0.849246231155779,1.84924623115578,0,4.68762051105587,NaN,2.44785396983945,118.799217242421,16.2965709674598,124.721183718747
1,1,50,000001,2,0,1,14016,41120,519475.415266386,30562.275,1.65839518600871,39.2099520763249,7766.6248524203,0.390282655900518,519475.590135407,29233.2067039106,4.4,0,-0.0153482880755609,2.22044604925031e-17,3340.75011065576,38.9526453659976,5.35224237471629,0.835,1.835,0,4.53195100354191,NaN,2.39485535199143,108.781502163983,15.2871352738512,91.0838898975311
1,1,51,000001,2,1,1,14016,41120,519490.406139334,25675.3266331658,1.65331743416042,57.3467871430026,11307.3347107438,0.571077510643626,519490.581017446,23716.702247191,6.4,0,0.0913659205116491,-4.46320813919661e-18,3419.61116390984,56.9830038622866,5.35224237471629,0.85929648241206,1.85929648241206,0,6.33639715697733,NaN,2.49547890903125,162.939221930064,20.8766854169068,141.147956753983
1,1,52,000001,2,0,10,14016,41120,519505.155286737,29218.7286432161,1.66488003718284,43.7046154523499,8710.33426800473,0.43991587212145,519505.321872668,27860.2625698324,49,0,-0.0628882310015247,8.0337746505539e-17,3478.17528722002,43.9096493387836,5.35224237471629,0.839195979899497,1.8391959798995,0,4.82937859308348,NaN,2.40237977542246,121.241206367399,17.0953800454673,98.3201152789034
1,1,53,000001,2,1,1,14016,41120,519518.929686063,28003.365,1.65534876251826,48.5896902390165,9652.00892857142,0.485025574300071,519519.104513369,26356.8100558659,5.5,0,0.0023612750885478,-8.43769498715119e-17,3546.34409465725,48.3937241735537,5.35224237471629,0.88,1.88,0,5.11549955726092,NaN,2.60918989198515,142.081542051827,17.13779957761,109.648270193164
1,1,54,000001,2,1,1,14016,41120,519536.087039399,25872.743718593,1.65105369899933,56.1308770262407,11164.1547373082,0.563846198853947,519536.261924525,24013.2696629213,6.30000000000001,0,0.0308508303026347,0,3627.87821551003,56.2546350406104,5.35224237471629,0.874371859296482,1.87437185929648,0,5.56892713271197,NaN,2.56936129645957,162.316985592293,19.0549684674621,105.341878947451
1,1,55,000001,2,1,10,14016,41120,519551.286276066,23198.2613065327,1.65114136584174,66.1013674616817,13119.0506936245,0.662578317859826,519551.461129936,20968.3707865169,75,0,0.0961122020966699,5.80217058095559e-17,3726.34704048316,66.1221173755436,5.35224237471629,0.894472361809045,1.89447236180905,0,7.41111475322302,NaN,2.67084682466089,195.450689315772,24.8669390250749,111.144124167438
1,1,56,000001,2,1,1,14016,41120,519565.052126036,23726.1507537688,1.65227063564992,63.9894708510306,12731.8218713105,0.643021306631844,519565.226983102,21605.7584269663,7.19999999999999,0,-0.0106791335662966,8.70325587143339e-17,3809.36987661905,64.1744733110654,5.35224237471629,0.864321608040201,1.8643216080402,0,7.00024621335722,NaN,2.51929337233767,182.863423754336,24.2477658617771,115.531738960232
1,1,57,000001,2,0,10,14016,41120,519580.976381231,30179.21,1.65844483149413,40.4955653604744,8049.64211924438,0.404504629107759,519581.151241347,28812.7094972067,46,0,-0.15112160566706,-8.21565038222616e-17,3866.13169158922,40.3659607438017,5.35224237471629,0.86,1.86,0,4.29582349468713,NaN,2.5111788700067,115.718485493895,14.9741394183555,121.098693449557
1,1,58,000001,2,0,1,14016,41120,519596.092207843,29692.155,1.65561764350015,42.6665030482123,8407.62618063755,0.422493777921485,519596.267030594,28222.8715083799,4.8,0,0.0212514757969304,5.32907051820075e-17,3924.87520505772,42.1629464285714,5.35224237471629,0.84,1.84,0,4.95170454545454,NaN,2.41664409998572,119.073730818743,16.2859720459188,125.64843645416
1,1,59,000001,2,1,1,14016,41120,519617.282744389,24907.0502512563,1.65592708946387,59.929426740731,11863.2618801653,0.599154640412388,519617.449321699,22981.7597765363,6.69999999999999,0,0.154254151513174,-2.27623615099027e-16,4000.762268751,59.8175536774783,5.35224237471629,0.85929648241206,1.85929648241206,0,7.70657078189056,NaN,2.49537228695796,170.151358938212,25.6855978310764,142.504462831018
1,1,60,000001,2,1,1,14016,41120,519632.673581724,28199.82,1.65834082401358,47.8161622862541,9505.86075855962,0.477681445153749,519632.84843764,26624.4581005587,5.4,0,-0.134592680047225,-3.5527136788005e-17,4046.70823142628,47.6689049586777,5.35224237471629,0.755,1.755,0,4.93305416174734,NaN,2.07823134750506,119.961791800763,17.4625484440509,136.816386920687
1,1,61,000001,2,0,10,14016,41120,519647.864455076,27966.4170854271,1.65498637639006,48.8274838647253,9632.15945985832,0.486472699992845,519648.03102673,26389.0335195531,55,0,-0.0177985559438278,6.69481220879491e-17,4126.73743381593,48.5300432208267,5.35224237471629,0.869346733668342,1.86934673366834,0,4.91575720989837,NaN,2.54420903111263,140.374400004336,16.4245186969822,117.217525654188
1,1,62,000001,2,0,1,14016,41120,519663.896895458,29261.2311557789,1.6542840582648,43.8074313497587,8681.13931523023,0.438441379557082,519664.071797082,27786.3033707865,4.9,0,-0.00237314079251035,4.46320813919661e-18,4193.78107498692,43.7528366448536,5.35224237471629,0.874371859296482,1.87437185929648,0,4.78966556513381,NaN,2.56918179648858,126.655596647001,16.2910787886628,117.795767072958
1,1,63,000001,2,0,10,14016,41120,519676.870984086,30759.5,1.65855688650801,38.5871922455497,7622.27530991735,0.383028910046098,519677.045710511,29429.1396648045,43,0,-0.0236127508854782,9.54791801177635e-17,4247.03506296486,38.2249852420307,5.35224237471629,0.855,1.855,0,4.44725870720189,NaN,2.48676877201477,109.654951710344,14.7873581800504,117.165997175584
1,1,64,000001,2,1,1,14016,41120,519693.344946558,25813.3266331658,1.65118785830619,56.5100679240358,11195.7404811098,0.56544143843989,519693.519788297,23893.7528089888,6.4,0,0.199343826570871,0.00237314079251036,4322.93627623444,56.4738539213185,5.35224237471629,0.869346733668342,1.86934673366834,0,8.07796731591843,NaN,2.54355006834525,162.26740213236,26.6383924711132,126.070953225771
1,1,65,000001,2,0,1,14016,41120,519709.602484275,29214.65,1.6541504749874,43.945347674425,8758.79206021252,0.440140304533292,519709.777301513,27750.0055865922,4.9,0,-0.171192443919717,-0.00236127508854761,4352.64046856292,43.9246974616293,5.35224237471629,0.855,1.855,0,4.63702774498229,NaN,2.48612453599082,124.853539394038,16.4312942967778,126.59920825407
1,1,66,000001,2,1,1,14016,41120,519722.201713192,23025.71,1.65497129152471,66.8144432184096,13311.7916174734,0.668934252134343,519722.376505921,20781.2234636872,7.5,0,0.147579693034238,-8.43769498715119e-17,4445.9968263579,66.7587440968123,5.35224237471629,0.885,1.885,0,7.6090613931523,NaN,2.63554848998436,196.491444392144,25.3231363229143,79.0600842941025
1,1,67,000001,2,0,1,14016,41120,519743.392103233,25211.1407035176,1.6552957326499,58.7566392539372,11648.9687868949,0.588331756913885,519743.558715126,23333.0558659218,6.6,0,-0.0889927797191387,-0.00118657039625518,4528.62168342266,58.6956142874941,5.35224237471629,0.899497487437186,1.89949748743719,0,5.85314782293996,NaN,2.69870549143086,174.802847761547,20.1333037550449,136.968409623915
1,1,68,000001,2,1,10,14016,41120,519762.124736129,24692.175879397,1.65117682913966,60.6256642453649,12025.8633412042,0.607366835414356,519762.29960152,22670.6516853933,68,0,0.0379702526801659,0.00118657039625515,4613.71546130623,60.6103310234763,5.35224237471629,0.844221105527638,1.84422110552764,0,6.56477487793157,NaN,2.4246379573155,169.230999761457,22.3898456409387,124.910406753164
1,1,69,000001,2,0,1,14016,41120,519775.71557089,29085.19,1.65750769002188,44.3691432790465,8856.20757083826,0.445035556323531,519775.890394412,27620.1340782123,5,0,-0.118063754427391,7.105427357601e-17,4679.96006829738,44.4023391381346,5.35224237471629,0.85,1.85,0,4.28960670011806,NaN,2.46226341000875,125.303225565331,15.1544065820859,140.963333067119
1,1,70,000001,2,1,10,14016,41120,519790.740218512,21797.7236180905,1.65441141206328,71.1352540016375,14145.3291027155,0.714410560743205,519790.915131374,19427.1685393258,80,0,0.176798989042022,-1.78528325567864e-17,4784.94117360883,71.2893904291232,5.35224237471629,0.899497487437186,1.89949748743719,0,7.71218845111033,NaN,2.69863533265754,211.575108120017,25.8838595659104,142.799341122561
1,1,71,000001,2,0,10,14016,41120,519806.164500412,30902.065,1.6586357119889,39.019480025813,7521.22380460449,0.377950944955,519806.339349377,29341.5027932961,44,0,-0.18417945690673,0.00118063754427367,4850.12554605598,37.6989927685951,5.35224237471629,0.84,1.84,0,4.90785492916175,NaN,2.41721604399383,108.915430757394,14.6234889301322,114.364760364852
1,1,72,000001,2,0,1,14016,41120,519821.355260129,28585.3015075377,1.65504942865733,45.9823764638402,9175.28409090908,0.46339818640955,519821.521823726,27156.061452514,5.19999999999999,0,0.0403433934726762,-0.00118657039625517,4912.34803518086,46.246673894858,5.35224237471629,0.879396984924623,1.87939698492462,0,4.95278191429402,NaN,2.59460566733524,133.707562134667,17.1489742592927,125.635330770189
